temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
14.56,5/18/2013 17:00,293,partly-cloudy-day,5.68,5/18/2013 5:00,0.59,1.94,1008.08,5/18/2013 5:00,14.56,rain,11.93,0.67,5/18/2013 17:00,8.56,14.56,4,5/17/2013 23:00,5/18/2013 19:51,8.91,9.12,14.56,5/18/2013 4:05,5/18/2013 17:00,5/18/2013 11:00,Mostly cloudy until evening.,5/19/2013 3:00,7.62,5/18/2013 17:00,5/19/2013 3:00,0.26
22.42,8/18/2013 14:00,240,partly-cloudy-day,13.61,8/18/2013 5:00,0.57,4.45,1009.48,8/18/2013 5:00,22.42,rain,12.76,0.73,8/18/2013 14:00,12.68,22.42,3,8/17/2013 23:00,8/18/2013 19:19,12.68,15.92,22.42,8/18/2013 4:52,8/18/2013 14:00,8/18/2013 11:00,Mostly cloudy until evening.,8/19/2013 5:00,15.92,8/18/2013 14:00,8/19/2013 5:00,0.4
2.38,1/15/2013 0:00,327,partly-cloudy-day,-0.89,1/15/2013 23:00,0.58,3.28,1008.99,1/15/2013 5:00,0.89,rain,11.41,0.85,1/15/2013 19:00,-4.53,0.89,1,1/15/2013 0:00,1/15/2013 16:21,-2.18,-0.83,2.29,1/15/2013 8:00,1/15/2013 15:00,1/15/2013 11:00,Mostly cloudy until evening.,1/16/2013 8:00,-3.16,1/15/2013 19:00,1/16/2013 6:00,0.14
18.66,6/3/2013 14:00,62,partly-cloudy-day,6.34,6/3/2013 3:00,0.26,2.84,1031.47,6/3/2013 3:00,18.66,rain,13.28,0.66,6/3/2013 14:00,6.1,18.66,6,6/2/2013 23:00,6/3/2013 20:11,7.64,7.24,18.66,6/3/2013 3:48,6/3/2013 14:00,6/3/2013 11:00,Partly cloudy throughout the day.,6/4/2013 4:00,7.24,6/3/2013 14:00,6/4/2013 4:00,0.84
4.69,3/2/2013 16:00,38,partly-cloudy-day,-1.48,3/2/2013 23:00,0.66,2.02,1027.67,3/2/2013 7:00,3.13,rain,13.05,0.72,3/2/2013 14:00,-1.14,3.13,1,3/2/2013 0:00,3/2/2013 17:43,-1.14,0.63,4.69,3/2/2013 6:44,3/2/2013 16:00,3/2/2013 9:00,Mostly cloudy until evening.,3/3/2013 3:00,-0.01,3/2/2013 14:00,3/3/2013 3:00,0.66
9.63,3/7/2013 14:00,84,fog,7.51,3/7/2013 3:00,0.68,2.2,996.96,3/7/2013 5:00,7.99,rain,2.78,0.93,3/7/2013 13:00,6.61,7.99,2,3/7/2013 0:00,3/7/2013 17:52,8.19,7.43,9.63,3/7/2013 6:33,3/7/2013 14:00,3/7/2013 11:00,Foggy starting in the afternoon.,3/8/2013 8:00,6.67,3/7/2013 13:00,3/8/2013 8:00,0.85
7.34,4/5/2013 15:00,32,partly-cloudy-day,-3.08,4/5/2013 0:00,0.63,5.89,1015.19,4/5/2013 0:00,3.68,rain,13.08,0.61,4/5/2013 17:00,-2.67,3.68,3,4/4/2013 23:00,4/5/2013 18:40,0.64,1.88,7.34,4/5/2013 5:27,4/5/2013 15:00,4/5/2013 11:00,Partly cloudy throughout the day.,4/6/2013 6:00,-2.8,4/5/2013 17:00,4/6/2013 6:00,0.83
12.13,5/28/2013 0:00,130,partly-cloudy-day,8.67,5/28/2013 22:00,0.67,1.48,1000.65,5/28/2013 22:00,11.88,rain,9.37,0.86,5/28/2013 11:00,7.59,12.13,4,5/27/2013 23:00,5/28/2013 20:04,8.38,9.78,11.88,5/28/2013 3:53,5/28/2013 11:00,5/28/2013 11:00,Mostly cloudy until evening.,5/29/2013 4:00,9.12,5/28/2013 0:00,5/29/2013 4:00,0.62
11.95,4/19/2013 17:00,301,partly-cloudy-day,3.68,4/19/2013 22:00,0.47,2.33,1025.56,4/19/2013 2:00,11.95,rain,13.12,0.69,4/19/2013 17:00,2.88,11.95,4,4/18/2013 23:00,4/19/2013 19:04,2.88,6.17,11.95,4/19/2013 4:57,4/19/2013 17:00,4/19/2013 12:00,Partly cloudy until evening.,4/20/2013 5:00,3.88,4/19/2013 17:00,4/20/2013 5:00,0.28
15.13,5/16/2013 12:00,135,partly-cloudy-day,4.78,5/16/2013 4:00,0.36,1.64,999.92,5/16/2013 4:00,15.13,rain,10.93,0.74,5/16/2013 12:00,6.9,15.13,5,5/15/2013 23:00,5/16/2013 19:48,7.2,4.17,15.13,5/16/2013 4:08,5/16/2013 12:00,5/16/2013 12:00,Partly cloudy throughout the day.,5/17/2013 4:00,4.17,5/16/2013 12:00,5/17/2013 2:00,0.2
17.29,10/17/2013 12:00,249,partly-cloudy-day,11.19,10/17/2013 4:00,0.26,4.15,1013.27,10/17/2013 4:00,17.29,rain,12.36,0.84,10/17/2013 12:00,10.5,17.29,1,10/16/2013 23:00,10/17/2013 17:04,10.5,11.82,17.29,10/17/2013 6:29,10/17/2013 12:00,10/17/2013 9:00,Partly cloudy until evening.,10/18/2013 6:00,11.82,10/17/2013 12:00,10/18/2013 6:00,0.45
13.41,4/29/2013 16:00,266,partly-cloudy-day,2.25,4/29/2013 6:00,0.45,4.51,1016.36,4/29/2013 6:00,13.41,rain,13.18,0.59,4/29/2013 16:00,4.61,13.41,4,4/28/2013 23:00,4/29/2013 19:20,5.94,7.98,13.41,4/29/2013 4:36,4/29/2013 16:00,4/29/2013 11:00,Partly cloudy until evening.,4/30/2013 5:00,4.92,4/29/2013 16:00,4/30/2013 5:00,0.63
4.88,2/20/2013 13:00,80,fog,-0.48,2/20/2013 19:00,0.68,4.86,1023.08,2/20/2013 19:00,0.71,rain,8.93,0.78,2/20/2013 7:00,-3.63,3.78,1,2/20/2013 0:00,2/20/2013 17:25,1.28,1.83,4.88,2/20/2013 7:05,2/20/2013 13:00,2/20/2013 10:00,Foggy in the morning.,2/21/2013 5:00,-3.42,2/20/2013 5:00,2/21/2013 8:00,0.33
19.35,4/24/2013 14:00,234,partly-cloudy-day,9.87,4/24/2013 5:00,0.33,3.03,1023.67,4/24/2013 5:00,19.35,rain,11.96,0.74,4/24/2013 14:00,11.38,19.35,4,4/23/2013 23:00,4/24/2013 19:12,11.38,9.45,19.35,4/24/2013 4:46,4/24/2013 14:00,4/24/2013 11:00,Partly cloudy until evening.,4/25/2013 4:00,8.49,4/24/2013 14:00,4/25/2013 4:00,0.45
8.81,4/9/2013 13:00,75,partly-cloudy-day,3.41,4/9/2013 2:00,0.7,3.87,997.5,4/9/2013 2:00,6.01,rain,6.66,0.83,4/9/2013 12:00,0.4,6.01,3,4/8/2013 23:00,4/9/2013 18:47,2.98,3.45,8.81,4/9/2013 5:18,4/9/2013 13:00,4/9/2013 11:00,Mostly cloudy throughout the day.,4/10/2013 6:00,0.39,4/9/2013 12:00,4/10/2013 6:00,0.97
11,11/8/2013 13:00,235,partly-cloudy-day,6.02,11/8/2013 5:00,0.5,2,1005.53,11/8/2013 23:00,11,rain,12.1,0.9,11/8/2013 13:00,1.24,11,1,11/8/2013 0:00,11/8/2013 16:23,3.28,5.29,11,11/8/2013 7:07,11/8/2013 13:00,11/8/2013 10:00,Mostly cloudy until evening.,11/9/2013 7:00,2.54,11/8/2013 13:00,11/9/2013 4:00,0.18
20.22,8/17/2013 12:00,219,wind,13.68,8/17/2013 4:00,0.57,5.13,1012.65,8/17/2013 4:00,20.22,rain,11.1,0.82,8/17/2013 12:00,15.92,20.22,3,8/16/2013 23:00,8/17/2013 19:21,15.92,14.12,20.22,8/17/2013 4:50,8/17/2013 12:00,8/17/2013 11:00,Mostly cloudy throughout the day and breezy starting in the evening.,8/18/2013 5:00,14.12,8/17/2013 12:00,8/18/2013 5:00,0.37
11.01,12/9/2013 13:00,227,partly-cloudy-day,5.74,12/9/2013 23:00,0.32,2.69,1028.84,12/9/2013 23:00,11.01,rain,10.73,0.89,12/9/2013 13:00,2.06,11.01,1,12/9/2013 0:00,12/9/2013 15:53,2.06,5.06,11.01,12/9/2013 7:55,12/9/2013 13:00,12/9/2013 12:00,Mostly cloudy until evening.,12/10/2013 8:00,3.17,12/9/2013 13:00,12/10/2013 8:00,0.24
14.87,5/25/2013 17:00,359,partly-cloudy-day,3.72,5/25/2013 4:00,0.32,3.46,1020.26,5/25/2013 4:00,14.87,rain,12.21,0.67,5/25/2013 17:00,4.49,14.87,5,5/24/2013 23:00,5/25/2013 20:00,6.24,5.64,14.87,5/25/2013 3:56,5/25/2013 17:00,5/25/2013 12:00,Partly cloudy until evening.,5/26/2013 5:00,3.19,5/25/2013 17:00,5/26/2013 5:00,0.51
2.82,1/23/2013 0:00,76,partly-cloudy-day,-0.68,1/23/2013 8:00,0.75,4.23,1007.72,1/23/2013 20:00,-1.4,rain,7.69,0.82,1/23/2013 13:00,-2.49,-1.4,1,1/23/2013 0:00,1/23/2013 16:34,1.22,1.38,2.29,1/23/2013 7:52,1/23/2013 14:00,1/23/2013 11:00,Mostly cloudy throughout the day.,1/24/2013 7:00,-2.47,1/23/2013 13:00,1/24/2013 0:00,0.39
13.97,11/1/2013 13:00,203,partly-cloudy-day,10.82,11/1/2013 7:00,0.55,2.95,1008.97,11/1/2013 7:00,13.97,rain,11.57,0.89,11/1/2013 13:00,10.47,13.97,1,11/1/2013 0:00,11/1/2013 16:35,10.47,11.48,13.97,11/1/2013 6:55,11/1/2013 13:00,11/1/2013 9:00,Mostly cloudy until evening.,11/2/2013 7:00,11.48,11/1/2013 13:00,11/2/2013 7:00,0.93
6.56,3/14/2013 16:00,294,partly-cloudy-night,-3.24,3/14/2013 6:00,0.27,1.81,1015.57,3/14/2013 6:00,5.17,rain,10.54,0.67,3/14/2013 18:00,-0.32,5.17,2,3/14/2013 0:00,3/14/2013 18:04,2.99,-0.91,6.56,3/14/2013 6:17,3/14/2013 16:00,3/14/2013 10:00,Partly cloudy throughout the day.,3/15/2013 2:00,-3.72,3/14/2013 18:00,3/15/2013 5:00,0.09
20.99,5/6/2013 15:00,187,partly-cloudy-day,8.15,5/6/2013 3:00,0.22,1.13,1020.13,5/6/2013 3:00,20.99,rain,13.5,0.63,5/6/2013 15:00,8.63,20.99,5,5/5/2013 23:00,5/6/2013 19:32,8.63,10.48,20.99,5/6/2013 4:24,5/6/2013 15:00,5/6/2013 11:00,Partly cloudy until evening.,5/7/2013 4:00,10.48,5/6/2013 15:00,5/7/2013 4:00,0.89
17.28,5/27/2013 15:00,212,wind,4.06,5/27/2013 4:00,0.29,4.34,1009.15,5/27/2013 4:00,17.28,rain,13.63,0.58,5/27/2013 15:00,9.29,17.28,6,5/26/2013 23:00,5/27/2013 20:03,9.97,6.32,17.28,5/27/2013 3:54,5/27/2013 15:00,5/27/2013 11:00,"Partly cloudy throughout the day and breezy starting in the afternoon, continuing until evening.",5/28/2013 6:00,4.68,5/27/2013 15:00,5/28/2013 6:00,0.59
15.87,10/27/2013 13:00,225,wind,10.34,10/27/2013 8:00,0.32,7.05,996.66,10/27/2013 8:00,15.87,rain,11.18,0.81,10/27/2013 13:00,11.7,15.87,1,10/26/2013 23:00,10/27/2013 16:44,11.7,11.66,15.87,10/27/2013 6:46,10/27/2013 13:00,10/27/2013 9:00,Breezy and mostly cloudy until evening.,10/28/2013 8:00,11.66,10/27/2013 13:00,10/28/2013 8:00,0.76
14.06,5/13/2013 15:00,252,wind,5.51,5/13/2013 22:00,0.61,6.61,1011.68,5/13/2013 22:00,14.06,rain,11.93,0.68,5/13/2013 15:00,4.53,14.06,5,5/12/2013 23:00,5/13/2013 19:43,7.36,7.45,14.06,5/13/2013 4:12,5/13/2013 15:00,5/13/2013 12:00,Breezy and mostly cloudy until evening.,5/14/2013 4:00,4.53,5/13/2013 15:00,5/13/2013 22:00,0.11
21.49,8/7/2013 14:00,50,partly-cloudy-day,10.71,8/7/2013 6:00,0.37,2.95,1014.33,8/7/2013 6:00,21.49,rain,13.49,0.64,8/7/2013 14:00,11.83,21.49,4,8/6/2013 23:00,8/7/2013 19:40,11.83,14.97,21.49,8/7/2013 4:34,8/7/2013 14:00,8/7/2013 12:00,Partly cloudy until evening.,8/8/2013 5:00,14.97,8/7/2013 14:00,8/8/2013 5:00,0.02
17.94,10/5/2013 13:00,279,partly-cloudy-day,13.26,10/5/2013 4:00,0.49,1.58,1019.72,10/5/2013 4:00,17.94,rain,11.91,0.87,10/5/2013 13:00,8.76,17.94,1,10/4/2013 23:00,10/5/2013 17:31,8.76,13.67,17.94,10/5/2013 6:08,10/5/2013 13:00,10/5/2013 8:00,Mostly cloudy throughout the day.,10/6/2013 6:00,13.67,10/5/2013 13:00,10/6/2013 6:00,0.01
18.84,9/22/2013 16:00,253,partly-cloudy-day,15.16,9/22/2013 22:00,0.69,1.96,1027.75,9/22/2013 22:00,18.89,rain,10.57,0.9,9/22/2013 16:00,13.03,18.89,2,9/21/2013 23:00,9/22/2013 18:00,13.03,14.25,18.84,9/22/2013 5:47,9/22/2013 16:00,9/22/2013 11:00,Mostly cloudy until evening.,9/23/2013 1:00,14.25,9/22/2013 16:00,9/23/2013 1:00,0.6
3.43,1/10/2013 15:00,307,partly-cloudy-day,1.46,1/10/2013 2:00,0.7,1.55,1015.8,1/10/2013 21:00,2.36,rain,5.21,0.94,1/10/2013 9:00,-1.42,2.36,1,1/10/2013 0:00,1/10/2013 16:14,0.89,1.16,3.43,1/10/2013 8:04,1/10/2013 15:00,1/10/2013 12:00,Mostly cloudy throughout the day.,1/11/2013 6:00,-0.48,1/10/2013 9:00,1/11/2013 6:00,0.95
13.16,10/11/2013 17:00,13,wind,8.97,10/11/2013 2:00,0.77,5.86,1017.55,10/11/2013 2:00,13.16,rain,10.25,0.86,10/11/2013 17:00,7.61,13.16,1,10/10/2013 23:00,10/11/2013 17:17,9.39,8.66,13.16,10/11/2013 6:18,10/11/2013 17:00,10/11/2013 8:00,Mostly cloudy until evening and breezy starting in the afternoon.,10/12/2013 7:00,5.62,10/11/2013 17:00,10/12/2013 7:00,0.23
1.75,3/26/2013 18:00,52,partly-cloudy-day,-4.69,3/26/2013 7:00,0.69,4.99,1013.39,3/26/2013 8:00,-2.29,rain,12.81,0.65,3/26/2013 19:00,-4.06,-2.29,2,3/26/2013 0:00,3/26/2013 18:24,-0.29,0.77,1.75,3/26/2013 5:50,3/26/2013 18:00,3/26/2013 10:00,Mostly cloudy throughout the day.,3/27/2013 5:00,-4.31,3/26/2013 19:00,3/27/2013 5:00,0.46
11.41,1/3/2013 13:00,255,partly-cloudy-day,9.12,1/3/2013 7:00,0.66,4.36,1032.61,1/3/2013 7:00,11.41,rain,11.89,0.91,1/3/2013 13:00,7.08,11.41,1,1/3/2013 0:00,1/3/2013 16:05,9.55,9.65,11.41,1/3/2013 8:07,1/3/2013 13:00,1/3/2013 11:00,Mostly cloudy throughout the day.,1/4/2013 7:00,7.07,1/3/2013 13:00,1/4/2013 6:00,0.7
12.38,10/29/2013 14:00,256,partly-cloudy-day,5.21,10/29/2013 23:00,0.25,4.77,1010.58,10/29/2013 22:00,12.38,rain,13.66,0.77,10/29/2013 14:00,2.27,12.38,1,10/29/2013 0:00,10/29/2013 16:40,4.47,6.86,12.38,10/29/2013 6:50,10/29/2013 14:00,10/29/2013 9:00,Partly cloudy until evening.,10/30/2013 6:00,4.43,10/29/2013 14:00,10/30/2013 6:00,0.83
11.82,10/10/2013 14:00,330,partly-cloudy-day,3.67,10/10/2013 7:00,0.45,6.07,1018.36,10/10/2013 7:00,11.82,rain,12.41,0.68,10/10/2013 14:00,5.62,11.82,1,10/9/2013 23:00,10/10/2013 17:19,8.66,7.6,11.82,10/10/2013 6:17,10/10/2013 14:00,10/10/2013 8:00,Partly cloudy throughout the day.,10/11/2013 2:00,4.19,10/10/2013 14:00,10/11/2013 2:00,0.19
5.59,2/8/2013 13:00,314,partly-cloudy-day,-0.32,2/8/2013 7:00,0.41,3.08,1019.29,2/8/2013 7:00,2.73,rain,10.54,0.78,2/8/2013 19:00,-0.57,2.73,1,2/8/2013 0:00,2/8/2013 17:03,1.58,0.81,5.59,2/8/2013 7:28,2/8/2013 13:00,2/8/2013 10:00,Partly cloudy throughout the day.,2/9/2013 5:00,-2.13,2/8/2013 19:00,2/9/2013 0:00,0.94
11.3,4/11/2013 16:00,90,fog,6.18,4/11/2013 7:00,0.69,2.28,997.1,4/11/2013 3:00,11.3,rain,6.07,0.9,4/11/2013 16:00,4.87,11.3,3,4/10/2013 23:00,4/11/2013 18:50,7.09,5.93,11.3,4/11/2013 5:14,4/11/2013 16:00,4/11/2013 11:00,Foggy in the morning.,4/12/2013 3:00,2.98,4/11/2013 16:00,4/12/2013 3:00,0.04
16.06,10/28/2013 4:00,234,wind,9.18,10/28/2013 19:00,0.49,7.68,992.5,10/28/2013 19:00,13.97,rain,11.2,0.81,10/28/2013 12:00,4.84,16.08,1,10/28/2013 0:00,10/28/2013 16:42,7.67,9,13.97,10/28/2013 6:48,10/28/2013 12:00,10/28/2013 9:00,Breezy until afternoon and partly cloudy until evening.,10/29/2013 7:00,6.58,10/28/2013 3:00,10/29/2013 7:00,0.8
23.56,7/31/2013 14:00,223,partly-cloudy-day,15.78,7/31/2013 5:00,0.55,4.47,1015.34,7/31/2013 5:00,23.77,rain,11.97,0.8,7/31/2013 14:00,17.18,23.77,4,7/30/2013 23:00,7/31/2013 19:52,16.98,16.49,23.56,7/31/2013 4:24,7/31/2013 14:00,7/31/2013 12:00,Mostly cloudy until evening.,8/1/2013 5:00,16.49,7/31/2013 14:00,8/1/2013 5:00,0.8
16.96,5/2/2013 14:00,52,partly-cloudy-day,-1.68,5/2/2013 5:00,0.2,2.9,1022.7,5/2/2013 5:00,16.96,rain,15.34,0.43,5/2/2013 14:00,4.48,16.96,5,5/1/2013 23:00,5/2/2013 19:25,4.48,5.43,16.96,5/2/2013 4:31,5/2/2013 14:00,5/2/2013 11:00,Partly cloudy until evening.,5/3/2013 4:00,3.39,5/2/2013 14:00,5/3/2013 4:00,0.75
13.14,4/20/2013 13:00,87,partly-cloudy-day,1.01,4/20/2013 5:00,0.16,2.21,1032.63,4/20/2013 5:00,13.14,rain,12.07,0.66,4/20/2013 13:00,1.46,13.14,5,4/19/2013 23:00,4/20/2013 19:05,1.46,2.88,13.14,4/20/2013 4:54,4/20/2013 13:00,4/20/2013 12:00,Partly cloudy until evening.,4/21/2013 5:00,2.88,4/20/2013 13:00,4/21/2013 5:00,0.31
23.53,8/20/2013 14:00,235,partly-cloudy-day,9.7,8/20/2013 3:00,0.37,1.6,1027.38,8/20/2013 3:00,23.53,rain,15.13,0.6,8/20/2013 14:00,12.78,23.53,4,8/19/2013 23:00,8/20/2013 19:15,12.78,12.16,23.53,8/20/2013 4:55,8/20/2013 14:00,8/20/2013 11:00,Partly cloudy until evening.,8/21/2013 5:00,12.16,8/20/2013 14:00,8/21/2013 5:00,0.48
18.03,10/22/2013 15:00,180,partly-cloudy-day,14.21,10/22/2013 22:00,0.44,4.84,997.55,10/22/2013 22:00,18.04,rain,11.67,0.86,10/22/2013 15:00,13.79,18.04,1,10/21/2013 23:00,10/22/2013 16:54,13.79,13.79,18.03,10/22/2013 6:37,10/22/2013 15:00,10/22/2013 9:00,Mostly cloudy until evening.,10/22/2013 22:00,13.79,10/22/2013 15:00,10/22/2013 22:00,0.61
24.32,8/26/2013 14:00,42,partly-cloudy-day,13.13,8/26/2013 5:00,0.38,2.65,1018.33,8/26/2013 5:00,24.32,rain,11.27,0.69,8/26/2013 14:00,12.82,24.32,4,8/25/2013 23:00,8/26/2013 19:02,12.82,16.37,24.32,8/26/2013 5:05,8/26/2013 14:00,8/26/2013 11:00,Partly cloudy until evening.,8/27/2013 6:00,16.37,8/26/2013 14:00,8/27/2013 6:00,0.69
27.83,7/14/2013 16:00,321,partly-cloudy-day,14.39,7/14/2013 4:00,0.27,0.86,1023.66,7/14/2013 4:00,27.83,rain,12.5,0.61,7/14/2013 16:00,17.96,27.83,5,7/13/2013 23:00,7/14/2013 20:13,17.96,17.28,27.83,7/14/2013 4:00,7/14/2013 16:00,7/14/2013 10:00,"Mostly cloudy starting in the afternoon, continuing until evening.",7/15/2013 5:00,17.28,7/14/2013 16:00,7/15/2013 5:00,0.2
7.4,12/17/2013 0:00,58,fog,4.36,12/17/2013 7:00,0.6,1.29,1021.59,12/17/2013 3:00,5.72,rain,9.61,0.9,12/17/2013 11:00,2.42,7.08,0,12/17/2013 0:00,12/17/2013 15:53,5.01,4.61,6.48,12/17/2013 8:02,12/17/2013 19:00,12/17/2013 2:00,Foggy starting in the evening.,12/18/2013 6:00,2.72,12/17/2013 23:00,12/18/2013 6:00,0.51
16.53,10/23/2013 13:00,226,wind,10.86,10/23/2013 22:00,0.34,5.29,998.6,10/23/2013 22:00,16.53,rain,12.42,0.8,10/23/2013 13:00,6.83,16.53,1,10/22/2013 23:00,10/23/2013 16:52,6.83,9.99,16.53,10/23/2013 6:39,10/23/2013 13:00,10/23/2013 9:00,Partly cloudy until evening and breezy until afternoon.,10/24/2013 5:00,8.92,10/23/2013 13:00,10/24/2013 5:00,0.65
12.39,11/5/2013 13:00,255,partly-cloudy-day,5.82,11/5/2013 2:00,0.56,3.96,994.74,11/5/2013 1:00,12.39,rain,12.1,0.83,11/5/2013 13:00,6.72,12.39,1,11/5/2013 0:00,11/5/2013 16:28,9.31,4.41,12.39,11/5/2013 7:02,11/5/2013 13:00,11/5/2013 10:00,Mostly cloudy throughout the day.,11/6/2013 6:00,2.98,11/5/2013 13:00,11/5/2013 23:00,0.07
7.65,2/18/2013 14:00,99,fog,1.32,2/18/2013 23:00,0.33,2.86,1020.42,2/18/2013 7:00,5.22,rain,7.23,0.83,2/18/2013 14:00,-1.43,5.22,1,2/18/2013 0:00,2/18/2013 17:21,-1.43,1.16,7.65,2/18/2013 7:09,2/18/2013 14:00,2/18/2013 9:00,Foggy overnight.,2/19/2013 7:00,-0.63,2/18/2013 14:00,2/19/2013 7:00,0.27
18.47,10/25/2013 12:00,188,partly-cloudy-day,13.26,10/24/2013 23:00,0.47,4.14,1005.16,10/24/2013 23:00,18.47,rain,10.91,0.86,10/25/2013 12:00,14.39,18.47,1,10/24/2013 23:00,10/25/2013 16:48,14.39,13.16,18.47,10/25/2013 6:42,10/25/2013 12:00,10/25/2013 9:00,Mostly cloudy until evening.,10/26/2013 3:00,13.16,10/25/2013 12:00,10/26/2013 3:00,0.7
27.28,7/27/2013 13:00,119,partly-cloudy-day,13.92,7/27/2013 5:00,0.26,0.63,1006.91,7/27/2013 5:00,27.37,rain,11.96,0.68,7/27/2013 13:00,15.34,27.37,6,7/26/2013 23:00,7/27/2013 19:58,15.34,14.82,27.28,7/27/2013 4:18,7/27/2013 13:00,7/27/2013 12:00,Partly cloudy until evening.,7/28/2013 5:00,14.82,7/27/2013 13:00,7/28/2013 5:00,0.67
16.96,6/11/2013 16:00,172,partly-cloudy-day,10.87,6/11/2013 2:00,0.61,3,1013.81,6/11/2013 2:00,16.96,rain,10.46,0.83,6/11/2013 16:00,14.16,16.96,4,6/10/2013 23:00,6/11/2013 20:18,14.16,8.16,16.96,6/11/2013 3:44,6/11/2013 16:00,6/11/2013 11:00,Mostly cloudy until evening.,6/11/2013 23:00,6.87,6/11/2013 16:00,6/11/2013 23:00,0.09
3.09,2/13/2013 23:00,149,partly-cloudy-day,-2.72,2/13/2013 7:00,0.68,3.48,1021.27,2/13/2013 19:00,-1.9,rain,6.92,0.73,2/13/2013 13:00,-3.18,1.23,1,2/13/2013 0:00,2/13/2013 17:12,1.39,0.6,2.35,2/13/2013 7:19,2/13/2013 13:00,2/13/2013 9:00,Mostly cloudy throughout the day.,2/13/2013 19:00,-3.18,2/13/2013 1:00,2/13/2013 19:00,0.11
5.56,2/2/2013 2:00,329,partly-cloudy-day,-0.82,2/2/2013 23:00,0.43,4.97,1015.47,2/2/2013 9:00,1.4,rain,13.42,0.71,2/2/2013 17:00,-2.93,1.9,1,2/2/2013 0:00,2/2/2013 16:52,0.11,1.48,5.14,2/2/2013 7:38,2/2/2013 14:00,2/2/2013 10:00,Partly cloudy until evening.,2/3/2013 2:00,-1.71,2/2/2013 0:00,2/3/2013 4:00,0.71
16.27,6/15/2013 11:00,228,wind,9.15,6/15/2013 5:00,0.42,6.04,1008.6,6/15/2013 5:00,16.27,rain,12.18,0.74,6/15/2013 11:00,11.46,16.27,5,6/14/2013 23:00,6/15/2013 20:20,11.46,11.01,16.27,6/15/2013 3:43,6/15/2013 11:00,6/15/2013 11:00,Breezy and mostly cloudy until evening.,6/16/2013 4:00,11.01,6/15/2013 11:00,6/16/2013 4:00,0.21
17.04,10/20/2013 12:00,199,partly-cloudy-day,12.21,10/20/2013 18:00,0.42,4.29,1005.32,10/20/2013 18:00,17.04,rain,11.57,0.89,10/20/2013 12:00,12.16,17.04,1,10/19/2013 23:00,10/20/2013 16:58,12.16,12.16,17.04,10/20/2013 6:34,10/20/2013 12:00,10/20/2013 9:00,Mostly cloudy until evening.,10/20/2013 18:00,12.16,10/20/2013 12:00,10/20/2013 18:00,0.55
4.73,2/10/2013 11:00,129,partly-cloudy-day,2.29,2/10/2013 23:00,0.84,4.86,999.65,2/10/2013 19:00,1.03,rain,7.07,0.93,2/10/2013 7:00,-4.17,1.58,1,2/10/2013 0:00,2/10/2013 17:07,0.55,1.06,4.73,2/10/2013 7:24,2/10/2013 11:00,2/10/2013 10:00,Mostly cloudy throughout the day.,2/11/2013 3:00,-4.17,2/10/2013 3:00,2/10/2013 19:00,0.02
13.09,1/29/2013 15:00,225,wind,9.99,1/29/2013 5:00,0.69,7.22,1003.25,1/29/2013 5:00,13.09,rain,10.88,0.89,1/29/2013 15:00,5.48,13.09,1,1/29/2013 0:00,1/29/2013 16:45,8.41,9.76,13.09,1/29/2013 7:44,1/29/2013 15:00,1/29/2013 11:00,Mostly cloudy throughout the day and breezy starting in the afternoon.,1/30/2013 7:00,7.09,1/29/2013 15:00,1/30/2013 7:00,0.57
17.17,5/10/2013 14:00,237,wind,7.43,5/10/2013 0:00,0.63,6.74,1010.14,5/10/2013 0:00,17.17,rain,12.39,0.72,5/10/2013 14:00,4.92,17.17,5,5/9/2013 23:00,5/10/2013 19:38,7.06,10.2,17.17,5/10/2013 4:17,5/10/2013 14:00,5/10/2013 13:00,Mostly cloudy until evening and breezy in the afternoon.,5/11/2013 5:00,10.2,5/10/2013 14:00,5/11/2013 5:00,0.02
16.22,5/20/2013 23:00,357,partly-cloudy-day,9.39,5/21/2013 11:00,0.79,4.21,1015.56,5/21/2013 11:00,13.49,rain,10.78,0.78,5/21/2013 18:00,10.1,16.22,4,5/20/2013 23:00,5/21/2013 19:55,10.1,12.01,13.49,5/21/2013 4:01,5/21/2013 18:00,5/21/2013 11:00,Mostly cloudy throughout the day.,5/22/2013 4:00,12.01,5/20/2013 23:00,5/22/2013 4:00,0.36
7.71,4/2/2013 15:00,54,partly-cloudy-day,-4.69,4/2/2013 5:00,0.2,5.5,1014.63,4/2/2013 5:00,3.74,rain,13.02,0.57,4/2/2013 13:00,-3.72,3.74,3,4/1/2013 23:00,4/2/2013 18:35,0.48,0.04,7.71,4/2/2013 5:34,4/2/2013 15:00,4/2/2013 11:00,Partly cloudy until evening.,4/3/2013 5:00,-4.26,4/2/2013 13:00,4/3/2013 4:00,0.72
